Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),EV CHARGING POWER DRAW:Schedule Value [](TimeStep),EV CHARGING POWER DRAW COPY:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 07/01  22:00:00,,0.12610972,0.12610972,83294487.17,11106295.4
 07/01  23:00:00,,0.097882996,0.097882996,71899575.59,7212348.775
 07/01  24:00:00,,0.069883906,0.069883906,92762093.97,7212348.775
 07/02  01:00:00,,0.014113362,0.014113362,61853240.55,11105426.87
 07/02  02:00:00,,-0.001847693,0.007056681,61837847.45,7212348.775
 07/02  03:00:00,,-0.001847693,0.007056681,72071228.2,7212348.775
 07/02  04:00:00,,-0.001847693,0.007056681,61818423.88,11105275.09
 07/02  05:00:00,,0.063255881,0.072160255,61818423.88,7212348.775
 07/02  06:00:00,,0.030931729,0.039836103,78001296.61,11160854.37
 07/02  07:00:00,,0.058475549,0.067379923,48418156.41,7212348.775
 07/02  08:00:00,,0.116522441,0.125426815,48478239.17,11144181.35
 07/02  09:00:00,,0.162303665,0.162303665,133134566.7,11154527.25
 07/02  10:00:00,,0.240382427,0.240382427,48875042.06,11176700.81
 07/02  11:00:00,,0.237034575,0.248577282,143995452.4,11179508.32
 07/02  12:00:00,,0.203572248,0.215114956,48867739.21,11183263.22
 07/02  13:00:00,,0.318233553,0.318233553,144583683.9,11224153.03
 07/02  14:00:00,,0.329387662,0.329387662,49069193.78,11194310.97
 07/02  15:00:00,,0.227956974,0.247894377,156352419.9,11173885.14
 07/02  16:00:00,,0.285454132,0.285454132,48847937.77,7212348.775
 07/02  17:00:00,,0.241520601,0.241520601,141540904.1,11178762.49
 07/02  18:00:00,,0.365830887,0.226269064,43209372.48,7212348.775
 07/02  19:00:00,,0.223309811,0.223309811,123158563.8,11107544.74
 07/02  20:00:00,,0.165262918,0.165262918,72046554.9,7212348.775
 07/02  21:00:00,,0.160710221,0.160710221,109830291.9,7212348.775
 07/02  22:00:00,,0.117914865,0.117914865,71943272.14,11105529.57
 07/02  23:00:00,,0.086273617,0.086273617,71874251.45,7212348.775
 07/02  24:00:00,,0.240837696,0.240837696,99433739.63,7212348.775
 07/03  01:00:00,,0.173913043,0.173913043,73695471.3,11105231.17
 07/03  02:00:00,,0.126415129,0.137491464,73616023.03,7212348.775
 07/03  03:00:00,,0.081798693,0.092875028,88335005.98,7212348.775
 07/03  04:00:00,,0.068823506,0.079899841,73494537.51,11105174.49
 07/03  05:00:00,,0.111618862,0.122695197,82153938.09,7212348.775
 07/03  06:00:00,,0.145536458,0.156612793,108115992.8,11189312.14
 07/03  07:00:00,,0.206997874,0.218074209,210179736.3,15506822.18
 07/03  08:00:00,,0.435088017,0.446164352,447118126.4,24742916.15
 07/03  09:00:00,,0.482436071,0.493512406,435996670.8,22906656.77
 07/03  10:00:00,,0.311063055,0.62212611,451811221.9,22613317.54
 07/03  11:00:00,,0.561023779,0.527657637,482368549.4,30128353.45
 07/03  12:00:00,,0.336558161,0.673116321,479897723.4,31032272.13
 07/03  13:00:00,,0.271113135,0.542226269,524684118.7,30778854.46
 07/03  14:00:00,,0.322786251,0.645572502,518946929.3,24720662.39
 07/03  15:00:00,,1.303629361,0.895515593,539820186.6,20275470.35
 07/03  16:00:00,,0.326656044,0.653312087,530889221,27434385.09
 07/03  17:00:00,,2.002876279,0.615069429,329066701.3,18009135.75
 07/03  18:00:00,,2.38780685,1,175272196.9,19743032.4
 07/03  19:00:00,,0.805372183,0.805372183,175126690.9,15397779.18
 07/03  20:00:00,,0.57728204,0.57728204,183772369.9,15446002.37
 07/03  21:00:00,,0.592761211,0.592761211,175100217.2,11211876.18
 07/03  22:00:00,,0.389255634,0.389255634,132414981.6,11173162.27
 07/03  23:00:00,,0.340541771,0.340541771,92744575.73,7212348.775
 07/03  24:00:00,,0.240837696,0.240837696,103337972.6,11105891.32
 07/04  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/04  02:00:00,,0.027348063,0.137491464,86575082.35,7212348.775
 07/04  03:00:00,,-0.017268372,0.092875028,73375761.53,11106787.45
 07/04  04:00:00,,-0.03024356,0.079899841,84059389.88,7212348.775
 07/04  05:00:00,,0.012551796,0.122695197,81937837.97,7212348.775
 07/04  06:00:00,,0.046469392,0.156612793,114971393.2,11212110.11
 07/04  07:00:00,,0.107930808,0.218074209,189890227.2,19636347.74
 07/04  08:00:00,,0.336020952,0.446164352,417463561.6,20373644.72
 07/04  09:00:00,,0.383369005,0.493512406,416059518.4,24946089.36
 07/04  10:00:00,,0.511982709,0.62212611,437677397.4,25012337.71
 07/04  11:00:00,,0.417514236,0.527657637,462847536,26072241.78
 07/04  12:00:00,,0.562972921,0.673116321,466347249.1,35251761.15
 07/04  13:00:00,,0.432082868,0.542226269,490656799.6,30765352.93
 07/04  14:00:00,,0.535429101,0.645572502,496721948.6,20332128.81
 07/04  15:00:00,,0.447757796,0.895515593,515459613.2,24637172.74
 07/04  16:00:00,,0.326656044,0.653312087,519023935.7,25325577.19
 07/04  17:00:00,,1.243762079,0.615069429,349886607,19968733.15
 07/04  18:00:00,,1.628692651,1,207678604,15562388.32
 07/04  19:00:00,,0.805372183,0.805372183,202942903.9,15395898.83
 07/04  20:00:00,,0.57728204,0.57728204,200584518.7,15448139.23
 07/04  21:00:00,,0.592761211,0.592761211,183917765.5,11220300.54
 07/04  22:00:00,,0.389255634,0.389255634,132849217.8,11188907.09
 07/04  23:00:00,,0.340541771,0.340541771,92744575.73,11181898.97
 07/04  24:00:00,,0.240837696,0.240837696,145349351.8,7212348.775
 07/05  01:00:00,,0.173913043,0.173913043,73695471.3,11105565.55
 07/05  02:00:00,,0.087595222,0.137491464,113256584.3,7212348.775
 07/05  03:00:00,,0.042978786,0.092875028,73507181.77,7212348.775
 07/05  04:00:00,,0.030003599,0.079899841,79646809.2,7212348.775
 07/05  05:00:00,,0.072798955,0.122695197,82069258.22,11105351.44
 07/05  06:00:00,,0.106716551,0.156612793,87283295.27,11190273.22
 07/05  07:00:00,,0.168177967,0.218074209,173623328.1,15516595.66
 07/05  08:00:00,,0.39626811,0.446164352,423791720.8,24751739.61
 07/05  09:00:00,,0.443616164,0.493512406,431365057.9,20508127.89
 07/05  10:00:00,,0.572229868,0.62212611,457664173.7,25013972.88
 07/05  11:00:00,,0.263828819,0.527657637,491026296.6,30118707.26
 07/05  12:00:00,,0.660425745,0.673116321,486247834.4,31012942.11
 07/05  13:00:00,,0.271113135,0.542226269,537006847.5,30761317.95
 07/05  14:00:00,,0.322786251,0.645572502,519606168.4,24716083.94
 07/05  15:00:00,,1.089558919,0.895515593,532410051.5,20266168.08
 07/05  16:00:00,,0.326656044,0.653312087,496633584,25333708.16
 07/05  17:00:00,,1.503378581,0.615069429,341476691.4,19968322.09
 07/05  18:00:00,,1.888309152,1,186622485.8,19743060.02
 07/05  19:00:00,,0.805372183,0.805372183,186056176.2,11302535.48
 07/05  20:00:00,,0.57728204,0.57728204,174294111.4,15442691.43
 07/05  21:00:00,,0.592761211,0.592761211,164898026.2,15208821.69
 07/05  22:00:00,,0.389255634,0.389255634,118755841.9,7212348.775
 07/05  23:00:00,,0.340541771,0.340541771,92744575.73,11162535.38
 07/05  24:00:00,,0.240837696,0.240837696,104960348,11106796.31
 07/06  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/06  02:00:00,,0.066990737,0.137491464,86329272.97,7212348.775
 07/06  03:00:00,,0.022374302,0.092875028,73462236.15,11105771.55
 07/06  04:00:00,,0.009399114,0.079899841,76510038.68,7212348.775
 07/06  05:00:00,,0.052194471,0.122695197,82024312.59,7212348.775
 07/06  06:00:00,,0.086112067,0.156612793,85849518.32,11200676.05
 07/06  07:00:00,,0.147573483,0.218074209,171182397.4,15499019.14
 07/06  08:00:00,,0.375663626,0.446164352,408869845.3,24724037.55
 07/06  09:00:00,,0.246756203,0.493512406,423423786.3,24937389.83
 07/06  10:00:00,,0.574368026,0.62212611,452307117.6,25008518.36
 07/06  11:00:00,,0.479899553,0.527657637,502020573.4,25535778.8
 07/06  12:00:00,,0.336558161,0.673116321,474061909.3,31249188.5
 07/06  13:00:00,,0.271113135,0.542226269,485502061.5,31268697.05
 07/06  14:00:00,,0.734389118,0.645572502,454241799.1,24016867.06
 07/06  15:00:00,,0.984332209,0.895515593,351934800,20275777.49
 07/06  16:00:00,,0.326656044,0.653312087,398509413.6,29861160.25
 07/06  17:00:00,,1.257849592,0.615069429,317737416.8,18649298.85
 07/06  18:00:00,,1.642780163,1,184124654.5,16848999.02
 07/06  19:00:00,,0.805372183,0.805372183,135294364.6,15395617.47
 07/06  20:00:00,,0.57728204,0.57728204,137168794.1,15445670.58
 07/06  21:00:00,,0.592761211,0.592761211,132547881.8,11206826.06
 07/06  22:00:00,,0.389255634,0.389255634,107211470.4,11188847.17
 07/06  23:00:00,,0.340541771,0.340541771,92744575.73,11183989.42
 07/06  24:00:00,,0.240837696,0.240837696,88505605.35,7212348.775
 07/07  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/07  02:00:00,,0.086477165,0.137491464,79907325.1,11104962.57
 07/07  03:00:00,,0.04186073,0.092875028,73504742.9,7212348.775
 07/07  04:00:00,,0.028885542,0.079899841,82000258.74,7212348.775
 07/07  05:00:00,,0.071680898,0.122695197,82066819.34,7212348.775
 07/07  06:00:00,,0.105598494,0.156612793,84118130.15,11420586.71
 07/07  07:00:00,,0.16705991,0.218074209,190384709.8,19403001.55
 07/07  08:00:00,,0.395150054,0.446164352,441373286.2,20362425.05
 07/07  09:00:00,,0.442498107,0.493512406,441465416.4,24933107.05
 07/07  10:00:00,,0.571111811,0.62212611,444303625.9,25003933.98
 07/07  11:00:00,,0.476643339,0.527657637,479493457.3,26749089.14
 07/07  12:00:00,,0.622102023,0.673116321,474777532.3,34501661.18
 07/07  13:00:00,,0.271113135,0.542226269,503447825.2,30745143.68
 07/07  14:00:00,,0.653251226,0.645572502,506999948.2,20325008.88
 07/07  15:00:00,,0.447757796,0.895515593,522144654.1,24628876.39
 07/07  16:00:00,,0.326656044,0.653312087,550185923,25312101.66
 07/07  17:00:00,,1.675776538,0.615069429,376852478.7,19963674.93
 07/07  18:00:00,,2.060707109,1,239439761.1,15557684.58
 07/07  19:00:00,,0.805372183,0.805372183,222022472.1,15394271.93
 07/07  20:00:00,,0.57728204,0.57728204,199329488.4,15445448.16
 07/07  21:00:00,,0.592761211,0.592761211,183871228.3,11221933.12
 07/07  22:00:00,,0.389255634,0.389255634,138934025.3,11170112.1
 07/07  23:00:00,,0.340541771,0.340541771,92744575.73,11165026.33
 07/07  24:00:00,,0.063282495,0.063282495,111380201.5,7212348.775
 07/08  01:00:00,,0.046892784,0.046892784,61924744,7212348.775
 07/08  02:00:00,,-0.056639284,0.02754382,88416178.87,11105614.29
 07/08  03:00:00,,-0.075988248,0.008194855,61698904.15,7212348.775
 07/08  04:00:00,,-0.080085676,0.004097428,66200821.62,7212348.775
 07/08  05:00:00,,-0.080085676,0.004097428,61647759.32,11105067.22
 07/08  06:00:00,,-0.073028995,0.011154109,103883022.5,11214952.58
 07/08  07:00:00,,-0.027274385,0.056908718,158815010.9,11243072.38
 07/08  08:00:00,,0.086998321,0.171181425,231318278.6,15389282.03
 07/08  09:00:00,,0.256772137,0.256772137,255400299.9,15559535.15
 07/08  10:00:00,,0.380483811,0.475529251,259294029.4,19652452.38
 07/08  11:00:00,,0.511267926,0.511267926,276060123.1,15607761.76
 07/08  12:00:00,,0.39013218,0.501707262,222217715.1,15536207.77
 07/08  13:00:00,,0.573867517,0.573867517,221576047.5,19651018.66
 07/08  14:00:00,,0.375630361,0.516958798,223269117.1,11301272.14
 07/08  15:00:00,,0.449123606,0.449123606,202719817.3,15335392.87
 07/08  16:00:00,,0.438652402,0.438652402,193788400.9,15366675.91
 07/08  17:00:00,,0.336444343,0.336444343,159417664,11196571.44
 07/08  18:00:00,,0.435010244,0.435010244,142599018,11193806.48
 07/08  19:00:00,,0.352378784,0.352378784,42805177.59,7212348.775
 07/08  20:00:00,,0.254495789,0.254495789,160620885.7,11107502.23
 07/08  21:00:00,,0.219895288,0.219895288,72165727.31,7212348.775
 07/08  22:00:00,,0.12610972,0.12610972,114072164.3,7212348.775
 07/08  23:00:00,,0.097882996,0.097882996,71899575.59,9510641.889
 07/08  24:00:00,,0.069883906,0.069883906,73228414,8807181.628
 07/09  01:00:00,,0.014113362,0.014113362,61853240.55,7212348.775
 07/09  02:00:00,,-0.017619713,0.007056681,64249232.39,7212348.775
 07/09  03:00:00,,-0.017619713,0.007056681,68883104.13,11105310.47
 07/09  04:00:00,,-0.017619713,0.007056681,64303395.54,7212348.775
 07/09  05:00:00,,0.047483861,0.072160255,61784019.56,7212348.775
 07/09  06:00:00,,0.015159709,0.039836103,66689151.81,11157878.39
 07/09  07:00:00,,0.042703529,0.067379923,48504879.82,11162969.38
 07/09  08:00:00,,0.100750422,0.125426815,103343219.2,11175906.54
 07/09  09:00:00,,0.137627271,0.162303665,48570455.54,7212348.775
 07/09  10:00:00,,0.240382427,0.240382427,155691126.2,11164741.32
 07/09  11:00:00,,0.220245126,0.248577282,48892917.92,11195506.52
 07/09  12:00:00,,0.1867828,0.215114956,159545417.8,11186392.26
 07/09  13:00:00,,0.318233553,0.318233553,48758122.42,11219030.96
 07/09  14:00:00,,0.329387662,0.329387662,159939978,11185272.77
 07/09  15:00:00,,0.198957017,0.247894377,48891428.26,11164103.44
 07/09  16:00:00,,0.285454132,0.285454132,178217892,11175876.22
 07/09  17:00:00,,0.241520601,0.241520601,48877524.81,7212348.775
 07/09  18:00:00,,0.226269064,0.226269064,160529284.9,11107175.78
 07/09  19:00:00,,0.223309811,0.223309811,42750064.78,7212348.775
 07/09  20:00:00,,0.165262918,0.165262918,151445895.6,7212348.775
 07/09  21:00:00,,0.160710221,0.160710221,72036623.86,11106151.72
 07/09  22:00:00,,0.117914865,0.117914865,125981027.4,7212348.775
 07/09  23:00:00,,0.086273617,0.086273617,71874251.45,7212348.775
 07/09  24:00:00,,0.240837696,0.240837696,100890339,11105049.59
 07/10  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/10  02:00:00,,0.132053979,0.137491464,79324767.54,7212348.775
 07/10  03:00:00,,0.087437544,0.092875028,73604161.96,11105214.09
 07/10  04:00:00,,0.074462356,0.079899841,87641014.62,7212348.775
 07/10  05:00:00,,0.117257712,0.122695197,82166238.4,7212348.775
 07/10  06:00:00,,0.151175309,0.156612793,104946435.8,11209320.88
 07/10  07:00:00,,0.212636725,0.218074209,207477731.6,15490211.88
 07/10  08:00:00,,0.440726868,0.446164352,456826686.1,24714805.29
 07/10  09:00:00,,0.246756203,0.493512406,444608777.5,24924533.1
 07/10  10:00:00,,0.647826524,0.62212611,456180602.9,24988804.27
 07/10  11:00:00,,0.263828819,0.527657637,527680633,25510779.46
 07/10  12:00:00,,0.336558161,0.673116321,516268410.5,30985077.13
 07/10  13:00:00,,0.70514517,0.542226269,555526536,30728673.03
 07/10  14:00:00,,0.322786251,0.645572502,545031686.2,24697756.99
 07/10  15:00:00,,0.447757796,0.895515593,599096292.5,20263461.16
 07/10  16:00:00,,1.442734902,0.653312087,598605289.4,28852028.18
 07/10  17:00:00,,1.404492243,0.615069429,406621980.7,16636566.67
 07/10  18:00:00,,1.789422814,1,245832824.9,19733174.06
 07/10  19:00:00,,0.805372183,0.805372183,226564041,15393816.02
 07/10  20:00:00,,0.57728204,0.57728204,209311219.8,15440915.28
 07/10  21:00:00,,0.592761211,0.592761211,193211112.2,11212569.72
 07/10  22:00:00,,0.389255634,0.389255634,152274838.1,11186114.51
 07/10  23:00:00,,0.340541771,0.340541771,92744575.73,7212348.775
 07/10  24:00:00,,0.240837696,0.240837696,137732748.2,11106805.43
 07/11  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/11  02:00:00,,0.074838859,0.137491464,112073898.3,7212348.775
 07/11  03:00:00,,0.030222424,0.092875028,73479355.66,11105124.52
 07/11  04:00:00,,0.017247236,0.079899841,91319617.74,7212348.775
 07/11  05:00:00,,0.060042593,0.122695197,82041432.1,7212348.775
 07/11  06:00:00,,0.093960189,0.156612793,113547179.1,11184542.9
 07/11  07:00:00,,0.155421605,0.218074209,208038852.4,16480762.26
 07/11  08:00:00,,0.383511748,0.446164352,458755395.6,23673229.03
 07/11  09:00:00,,0.430859802,0.493512406,442996834.6,24926153.27
 07/11  10:00:00,,0.559473505,0.62212611,454826482.3,24985861.37
 07/11  11:00:00,,0.465005033,0.527657637,504541402.8,25514387.8
 07/11  12:00:00,,0.610463717,0.673116321,499269075.6,30973701.18
 07/11  13:00:00,,0.271113135,0.542226269,543105102.9,30723503.29
 07/11  14:00:00,,0.322786251,0.645572502,547594727,24694358.95
 07/11  15:00:00,,1.003260871,0.895515593,573460928.8,20262982.2
 07/11  16:00:00,,0.326656044,0.653312087,581009641.5,29838575.05
 07/11  17:00:00,,1.302016469,0.615069429,415821162.4,15704602.72
 07/11  18:00:00,,1.686947041,1,263588275.4,19731147.03
 07/11  19:00:00,,0.805372183,0.805372183,207669465.5,15393258.45
 07/11  20:00:00,,0.57728204,0.57728204,200755772.7,15440553.04
 07/11  21:00:00,,0.592761211,0.592761211,199034773,11211760.61
 07/11  22:00:00,,0.389255634,0.389255634,163226487.3,11181957.98
 07/11  23:00:00,,0.340541771,0.340541771,92744575.73,7212348.775
 07/11  24:00:00,,0.240837696,0.240837696,149171906.2,11106470.79
 07/12  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/12  02:00:00,,0.082971857,0.137491464,135858546,7212348.775
 07/12  03:00:00,,0.038355422,0.092875028,73497096.59,11105807.04
 07/12  04:00:00,,0.025380234,0.079899841,128696443.6,7212348.775
 07/12  05:00:00,,0.068175591,0.122695197,82059173.03,7212348.775
 07/12  06:00:00,,0.102093187,0.156612793,126076755.5,11185329.09
 07/12  07:00:00,,0.163554603,0.218074209,220712246.7,18218282.03
 07/12  08:00:00,,0.391644746,0.446164352,470375078.5,21838730.22
 07/12  09:00:00,,0.4389928,0.493512406,453578307.3,24919239.33
 07/12  10:00:00,,0.567606503,0.62212611,466967734.4,24983644.02
 07/12  11:00:00,,0.473138031,0.527657637,524166917.2,25510966.69
 07/12  12:00:00,,0.336558161,0.673116321,516999758.3,31093607.12
 07/12  13:00:00,,0.271113135,0.542226269,554607765.8,30591654.14
 07/12  14:00:00,,0.724021451,0.645572502,553402052,24691345.86
 07/12  15:00:00,,0.447757796,0.895515593,568340461.1,20261571.11
 07/12  16:00:00,,1.032450605,0.653312087,520887863.8,29833717.45
 07/12  17:00:00,,0.994207946,0.615069429,372583235.6,15704027.72
 07/12  18:00:00,,1.379138518,1,228741552.3,19729766.41
 07/12  19:00:00,,0.805372183,0.805372183,212595863.3,15392766.54
 07/12  20:00:00,,0.57728204,0.57728204,212107261.6,15440053.75
 07/12  21:00:00,,0.592761211,0.592761211,203712738.9,11211594.78
 07/12  22:00:00,,0.389255634,0.389255634,166561907,11181691.74
 07/12  23:00:00,,0.340541771,0.340541771,92744575.73,7212348.775
 07/12  24:00:00,,0.240837696,0.240837696,151430765.9,11106478.45
 07/13  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/13  02:00:00,,0.107401105,0.137491464,125376749.1,7212348.775
 07/13  03:00:00,,0.06278467,0.092875028,73550385.37,11105406.32
 07/13  04:00:00,,0.049809482,0.079899841,107077014.9,7212348.775
 07/13  05:00:00,,0.092604838,0.122695197,82112461.81,7212348.775
 07/13  06:00:00,,0.126522435,0.156612793,119871317.2,11208466.81
 07/13  07:00:00,,0.18798385,0.218074209,226476565.9,17834659.71
 07/13  08:00:00,,0.416073994,0.446164352,471806159.2,22238986.33
 07/13  09:00:00,,0.463422048,0.493512406,454742412.9,24916208.99
 07/13  10:00:00,,0.592035751,0.62212611,467605760.4,24980418.81
 07/13  11:00:00,,0.497567279,0.527657637,516034917.1,25506635.77
 07/13  12:00:00,,0.643025963,0.673116321,505497206,30960654.93
 07/13  13:00:00,,0.512135911,0.542226269,540759237,30711143.73
 07/13  14:00:00,,0.615482143,0.645572502,555119531.2,24689258.15
 07/13  15:00:00,,0.865425234,0.895515593,580185319.8,20258416.53
 07/13  16:00:00,,0.326656044,0.653312087,548014595.9,29006072.41
 07/13  17:00:00,,0.980399984,0.615069429,419151892.9,16476031.75
 07/13  18:00:00,,1.365330555,1,265631928,19730724.64
 07/13  19:00:00,,0.805372183,0.805372183,245860161.3,15392811.5
 07/13  20:00:00,,0.57728204,0.57728204,222206324.6,15439191.77
 07/13  21:00:00,,0.592761211,0.592761211,197817926.2,11212987.69
 07/13  22:00:00,,0.389255634,0.389255634,180520445.3,10660176.32
 07/13  23:00:00,,0.340541771,0.340541771,92744575.73,7737789.01
 07/13  24:00:00,,0.240837696,0.240837696,149494964.8,11107042.61
 07/14  01:00:00,,0.173913043,0.173913043,73695471.3,7212348.775
 07/14  02:00:00,,0.108496975,0.137491464,121135886.1,7212348.775
 07/14  03:00:00,,0.06388054,0.092875028,73552775.85,11105623.12
 07/14  04:00:00,,0.050905352,0.079899841,106254554.8,7212348.775
 07/14  05:00:00,,0.093700708,0.122695197,82114852.29,7212348.775
 07/14  06:00:00,,0.127618305,0.156612793,126059112.4,11186592.8
 07/14  07:00:00,,0.18907972,0.218074209,230011776.1,15483930.44
 07/14  08:00:00,,0.417169864,0.446164352,483373279.4,24709486.14
 07/14  09:00:00,,0.464517918,0.493512406,473967208.3,24913024.72
 07/14  10:00:00,,0.593131621,0.62212611,485005364.3,24976702.21
 07/14  11:00:00,,0.498663149,0.527657637,525644221.1,25501386.98
 07/14  12:00:00,,0.644121833,0.673116321,525675132.4,30952453.73
